token;type;SegnaleDisc;Macrofunzione;Tipo di interazione;Microfunzione
comunque_439;comunque;SD;Metatestuale;intervista semistrutturata;Gestione del topic: introduzione o ripresa di topic
comunque_440;comunque;SD;Metatestuale;intervista semistrutturata;Prolettico, marca di formulazione: ecco
comunque_441;comunque;Non_SD;;lezione;
comunque_442;comunque;SD;Interazionale;lezione;Presa di turno
comunque_443;comunque;Non_SD;;intervista semistrutturata;
comunque_444;comunque;SD;Metatestuale;pasto;Prolettico, marca di formulazione: ecco
comunque_445;comunque;Non_SD;;intervista semistrutturata;
comunque_446;comunque;SD;Interazionale;intervista semistrutturata;Presa di turno
comunque_447;comunque;Non_SD;;intervista semistrutturata;
comunque_448;comunque;SD;Metatestuale;intervista semistrutturata;Prolettico, marca di formulazione: ecco
comunque_449;comunque;Non_SD;;intervista semistrutturata;
comunque_450;comunque;SD;;intervista semistrutturata;#CALC!
comunque_451;comunque;Non_SD;;conversazione libera;
comunque_452;comunque;SD;Interazionale & Metatestuale;conversazione libera;Presa di turno & Gestione del topic: introduzione o ripresa di topic
comunque_453;comunque;SD;Interazionale;conversazione libera;Presa di turno
comunque_454;comunque;Non_SD;;intervista semistrutturata;
comunque_455;comunque;SD;Cognitiva;intervista semistrutturata;Marcatura dell'inferenza
comunque_456;comunque;SD;Metatestuale;intervista semistrutturata;Filler, riempimento dei tempi di formulazione
comunque_457;comunque;SD;Metatestuale;esame;Filler, riempimento dei tempi di formulazione
comunque_458;comunque;SD;Cognitiva;esame;Specificazione
comunque_459;comunque;SD;Metatestuale;intervista semistrutturata;Gestione del topic: introduzione o ripresa di topic
comunque_460;comunque;Non_SD;;intervista semistrutturata;
comunque_461;comunque;SD;Metatestuale & Cognitiva;intervista semistrutturata;Prolettico, marca di formulazione: ecco & Specificazione
comunque_462;comunque;SD;Metatestuale;intervista semistrutturata;Prolettico, marca di formulazione: ecco
comunque_463;comunque;SD;Metatestuale;intervista semistrutturata;Prolettico, marca di formulazione: ecco
comunque_464;comunque;SD;Metatestuale;intervista semistrutturata;Gestione del topic: introduzione o ripresa di topic
comunque_465;comunque;SD;Cognitiva;intervista semistrutturata;Marcatura dell'inferenza
comunque_466;comunque;SD;Metatestuale;intervista semistrutturata;Prolettico, marca di formulazione: ecco
comunque_467;comunque;SD;Interazionale;conversazione libera;Presa di turno
comunque_468;comunque;SD;Interazionale;ricevimento studenti;Presa di turno
comunque_469;comunque;Non_SD;;intervista semistrutturata;
comunque_470;comunque;SD;;intervista semistrutturata;#CALC!
comunque_471;comunque;Non_SD;;\;
comunque_472;comunque;Dubbio;;\;
comunque_473;comunque;Dubbio;;\;
comunque_474;comunque;Dubbio;;\;
comunque_475;comunque;SD;Interazionale;intervista semistrutturata;Presa di turno
comunque_476;comunque;SD;Cognitiva;intervista semistrutturata;Marcatura dell'inferenza
comunque_477;comunque;SD;Cognitiva;conversazione libera;Marcatura dell'inferenza
comunque_478;comunque;SD;Interazionale;conversazione libera;Presa di turno
comunque_479;comunque;SD;Interazionale;conversazione libera;Presa di turno
comunque_480;comunque;SD;Cognitiva;pasto;Marcatura dell'inferenza
comunque_481;comunque;SD;Interazionale;intervista semistrutturata;Presa di turno
comunque_482;comunque;SD;Metatestuale;intervista semistrutturata;Filler, riempimento dei tempi di formulazione
comunque_483;comunque;Non_SD;;pasto;
comunque_484;comunque;SD;Cognitiva;pasto;Specificazione
comunque_485;comunque;SD;Cognitiva;ricevimento studenti;Specificazione
comunque_486;comunque;Non_SD;;ricevimento studenti;
comunque_487;comunque;Non_SD;;ricevimento studenti;
comunque_488;comunque;SD;Metatestuale;intervista semistrutturata;Filler, riempimento dei tempi di formulazione
comunque_489;comunque;SD;Metatestuale;intervista semistrutturata;Filler, riempimento dei tempi di formulazione
comunque_490;comunque;SD;Cognitiva;intervista semistrutturata;Specificazione
comunque_491;comunque;SD;Metatestuale;intervista semistrutturata;Prolettico, marca di formulazione: ecco
comunque_492;comunque;SD;Interazionale;intervista semistrutturata;Presa di turno
comunque_493;comunque;SD;Metatestuale;intervista semistrutturata;Gestione del topic: introduzione o ripresa di topic
comunque_494;comunque;SD;Metatestuale;conversazione libera;Prolettico, marca di formulazione: ecco
comunque_495;comunque;Dubbio;;appunto della linguistica acquisizionale // risulta essere // bene o male in parte anche soggettivo nel senso che;
comunque_496;comunque;Dubbio;;strategica // ma appunto // è // diciamo // viene appunto valorizzato molto anche negli ultimi tempi anche l'' autonomia;
comunque_497;comunque;SD;;intervista semistrutturata;#CALC!
comunque_498;comunque;SD;Cognitiva;lezione;Specificazione
comunque_499;comunque;Non_SD;;pasto;
comunque_500;comunque;SD;Metatestuale;pasto;Filler, riempimento dei tempi di formulazione
comunque_501;comunque;SD;Metatestuale;intervista semistrutturata;Gestione del topic: introduzione o ripresa di topic
comunque_502;comunque;SD;Interazionale;intervista semistrutturata;Presa di turno
comunque_503;comunque;SD;Metatestuale;intervista semistrutturata;Gestione del topic: introduzione o ripresa di topic
comunque_504;comunque;Non_SD;;intervista semistrutturata;
comunque_505;comunque;Non_SD;Metatestuale;intervista semistrutturata;Gestione del topic: introduzione o ripresa di topic
comunque_506;comunque;Non_SD;;intervista semistrutturata;
comunque_507;comunque;SD;Metatestuale;intervista semistrutturata;Prolettico, marca di formulazione: ecco
comunque_508;comunque;SD;Interazionale;pasto;Presa di turno
comunque_509;comunque;SD;Cognitiva;pasto;Marcatura dell'inferenza
comunque_510;comunque;SD;Interazionale;pasto;Presa di turno
comunque_511;comunque;Non_SD;;pasto;
comunque_512;comunque;SD;Metatestuale;pasto;Gestione del topic: introduzione o ripresa di topic
comunque_513;comunque;Non_SD;;pasto;
comunque_514;comunque;SD;Metatestuale;pasto;Chiusura di un topic
comunque_515;comunque;SD;Metatestuale;pasto;Gestione del topic: introduzione o ripresa di topic
comunque_516;comunque;SD;Cognitiva;pasto;Specificazione
comunque_517;comunque;SD;Interazionale;pasto;Presa di turno
comunque_518;comunque;SD;Metatestuale;pasto;Prolettico, marca di formulazione: ecco
comunque_519;comunque;SD;Interazionale;pasto;Presa di turno
comunque_520;comunque;SD;Cognitiva;pasto;Marcatura dell'inferenza
comunque_521;comunque;SD;Metatestuale;pasto;Gestione del topic: introduzione o ripresa di topic
comunque_522;comunque;SD;Cognitiva;intervista semistrutturata;Specificazione
comunque_523;comunque;SD;Cognitiva;intervista semistrutturata;Specificazione
comunque_524;comunque;Non_SD;;intervista semistrutturata;
comunque_525;comunque;SD;Interazionale;pasto;Presa di turno
comunque_526;comunque;Non_SD;;pasto;
comunque_527;comunque;SD;Metatestuale;pasto;Gestione del topic: introduzione o ripresa di topic
comunque_528;comunque;Non_SD;;ricevimento studenti;
comunque_529;comunque;SD;Metatestuale;ricevimento studenti;Gestione del topic: introduzione o ripresa di topic
comunque_530;comunque;Non_SD;;pasto;
comunque_531;comunque;SD;Metatestuale;pasto;Gestione del topic: introduzione o ripresa di topic
comunque_532;comunque;SD;Metatestuale;pasto;Chiusura di un topic
comunque_533;comunque;SD;Metatestuale;conversazione libera;Gestione del topic: introduzione o ripresa di topic
comunque_534;comunque;SD;Cognitiva;conversazione libera;Specificazione
comunque_535;comunque;SD;Cognitiva;intervista semistrutturata;Marcatura dell'inferenza
comunque_536;comunque;SD;Interazionale;conversazione libera;Presa di turno
comunque_537;comunque;SD;Metatestuale;lezione;Filler, riempimento dei tempi di formulazione
comunque_538;comunque;SD;Metatestuale;lezione;Prolettico, marca di formulazione: ecco & Filler, riempimento dei tempi di formulazione
comunque_539;comunque;SD;Metatestuale;ricevimento studenti;Gestione del topic: introduzione o ripresa di topic
comunque_540;comunque;SD;Metatestuale;intervista semistrutturata;Filler, riempimento dei tempi di formulazione
comunque_541;comunque;SD;Cognitiva;intervista semistrutturata;Specificazione
comunque_542;comunque;SD;Metatestuale;intervista semistrutturata;Prolettico, marca di formulazione: ecco
comunque_543;comunque;SD;Cognitiva;intervista semistrutturata;Marcatura dell'inferenza
comunque_544;comunque;Non_SD;;intervista semistrutturata;
comunque_545;comunque;SD;Interazionale;ricevimento studenti;Presa di turno
comunque_546;comunque;Non_SD;;ricevimento studenti;
comunque_547;comunque;SD;Metatestuale;intervista semistrutturata;Prolettico, marca di formulazione: ecco
comunque_548;comunque;Non_SD;;intervista semistrutturata;
comunque_549;comunque;SD;Metatestuale;intervista semistrutturata;Prolettico, marca di formulazione: ecco
comunque_550;comunque;SD;Metatestuale;intervista semistrutturata;Filler, riempimento dei tempi di formulazione
comunque_551;comunque;SD;Cognitiva;intervista semistrutturata;Specificazione
comunque_552;comunque;SD;Metatestuale;intervista semistrutturata;Gestione del topic: introduzione o ripresa di topic
comunque_553;comunque;SD;Cognitiva;intervista semistrutturata;Specificazione
comunque_554;comunque;SD;Metatestuale;intervista semistrutturata;Prolettico, marca di formulazione: ecco
comunque_555;comunque;SD;Interazionale;intervista semistrutturata;Presa di turno
comunque_556;comunque;SD;Interazionale & Metatestuale;pasto;Presa di turno & Gestione del topic: introduzione o ripresa di topic
comunque_557;comunque;Non_SD;;pasto;
comunque_558;comunque;SD;Metatestuale;intervista semistrutturata;Prolettico, marca di formulazione: ecco
comunque_559;comunque;SD;Interazionale;conversazione libera;Presa di turno
comunque_560;comunque;SD;Cognitiva;conversazione libera;Approssimazione
comunque_561;comunque;SD;Metatestuale;conversazione libera;Prolettico, marca di formulazione: ecco
comunque_562;comunque;SD;Interazionale;conversazione libera;Presa di turno
comunque_563;comunque;Non_SD;;conversazione libera;
comunque_564;comunque;Non_SD;;conversazione libera;
comunque_565;comunque;SD;Metatestuale;conversazione libera;Filler, riempimento dei tempi di formulazione
comunque_566;comunque;SD;Interazionale;conversazione libera;Presa di turno
comunque_567;comunque;Non_SD;;conversazione libera;
comunque_568;comunque;Non_SD;;intervista semistrutturata;
comunque_569;comunque;SD;Metatestuale;intervista semistrutturata;Filler, riempimento dei tempi di formulazione
comunque_570;comunque;Non_SD;;intervista semistrutturata;
comunque_571;comunque;SD;Metatestuale;intervista semistrutturata;Prolettico, marca di formulazione: ecco
comunque_572;comunque;SD;Metatestuale;intervista semistrutturata;Prolettico, marca di formulazione: ecco
comunque_573;comunque;SD;Metatestuale;intervista semistrutturata;Gestione del topic: introduzione o ripresa di topic & Filler, riempimento dei tempi di formulazione
comunque_574;comunque;SD;Metatestuale;intervista semistrutturata;Filler, riempimento dei tempi di formulazione
comunque_575;comunque;SD;Metatestuale;intervista semistrutturata;Gestione del topic: introduzione o ripresa di topic & Filler, riempimento dei tempi di formulazione
comunque_576;comunque;SD;Metatestuale;intervista semistrutturata;Filler, riempimento dei tempi di formulazione
comunque_577;comunque;SD;Metatestuale;intervista semistrutturata;Gestione del topic: introduzione o ripresa di topic
comunque_578;comunque;SD;Metatestuale;intervista semistrutturata;Gestione del topic: introduzione o ripresa di topic
comunque_579;comunque;SD;Cognitiva;intervista semistrutturata;Intensificazione
comunque_580;comunque;SD;Cognitiva;intervista semistrutturata;Marcatura dell'inferenza
comunque_581;comunque;SD;Metatestuale;pasto;Prolettico, marca di formulazione: ecco
comunque_582;comunque;SD;Metatestuale;pasto;Gestione del topic: introduzione o ripresa di topic
comunque_583;comunque;SD;Metatestuale;pasto;Gestione del topic: introduzione o ripresa di topic & Prolettico, marca di formulazione: ecco
comunque_584;comunque;SD;Metatestuale;pasto;Filler, riempimento dei tempi di formulazione
comunque_585;comunque;SD;Cognitiva;intervista semistrutturata;Marcatura dell'inferenza
comunque_586;comunque;Non_SD;;intervista semistrutturata;
comunque_587;comunque;SD;Metatestuale;intervista semistrutturata;Filler, riempimento dei tempi di formulazione
comunque_588;comunque;Non_SD;;intervista semistrutturata;
comunque_589;comunque;Non_SD;;intervista semistrutturata;
comunque_590;comunque;Non_SD;;intervista semistrutturata;
comunque_591;comunque;SD;Interazionale;intervista semistrutturata;Presa di turno
comunque_592;comunque;Non_SD;;intervista semistrutturata;
comunque_593;comunque;Non_SD;;intervista semistrutturata;
comunque_594;comunque;Non_SD;;intervista semistrutturata;
comunque_595;comunque;Non_SD;;intervista semistrutturata;
comunque_596;comunque;SD;Cognitiva;intervista semistrutturata;Specificazione
comunque_597;comunque;Non_SD;;ricevimento studenti;
comunque_598;comunque;SD;Cognitiva;pasto;Intensificazione
comunque_599;comunque;SD;Interazionale;pasto;Presa di turno
comunque_600;comunque;SD;Interazionale;intervista semistrutturata;Presa di turno
comunque_601;comunque;Non_SD;;intervista semistrutturata;
comunque_602;comunque;SD;Cognitiva;lezione;Specificazione
comunque_603;comunque;SD;Cognitiva;lezione;Specificazione
comunque_604;comunque;SD;Metatestuale;intervista semistrutturata;Prolettico, marca di formulazione: ecco
comunque_605;comunque;SD;Cognitiva;intervista semistrutturata;Specificazione
comunque_606;comunque;SD;Metatestuale;lezione;Prolettico, marca di formulazione: ecco
comunque_607;comunque;Non_SD;;intervista semistrutturata;
comunque_608;comunque;Non_SD;;intervista semistrutturata;
comunque_609;comunque;SD;Metatestuale;intervista semistrutturata;Chiusura di un topic
comunque_610;comunque;SD;Cognitiva;intervista semistrutturata;Intensificazione
comunque_611;comunque;SD;Interazionale;intervista semistrutturata;Presa di turno
comunque_612;comunque;SD;Interazionale;intervista semistrutturata;Manifestazione di accordo
comunque_613;comunque;SD;Cognitiva;intervista semistrutturata;Intensificazione
comunque_614;comunque;Non_SD;;ricevimento studenti;
comunque_615;comunque;SD;Metatestuale;ricevimento studenti;Prolettico, marca di formulazione: ecco
comunque_616;comunque;Non_SD;;intervista semistrutturata;
comunque_617;comunque;Non_SD;;intervista semistrutturata;
comunque_618;comunque;SD;Cognitiva;intervista semistrutturata;Specificazione
comunque_619;comunque;Non_SD;;intervista semistrutturata;
comunque_620;comunque;SD;Cognitiva;intervista semistrutturata;Specificazione
comunque_621;comunque;Non_SD;;intervista semistrutturata;
comunque_622;comunque;SD;Metatestuale;intervista semistrutturata;Prolettico, marca di formulazione: ecco
comunque_623;comunque;Non_SD;;intervista semistrutturata;
comunque_624;comunque;SD;Metatestuale;intervista semistrutturata;Filler, riempimento dei tempi di formulazione
comunque_625;comunque;SD;Metatestuale;intervista semistrutturata;Prolettico, marca di formulazione: ecco
comunque_626;comunque;SD;Cognitiva;intervista semistrutturata;Marcatura dell'inferenza
comunque_627;comunque;SD;Interazionale;intervista semistrutturata;Presa di turno
comunque_628;comunque;Non_SD;;intervista semistrutturata;
comunque_629;comunque;SD;Metatestuale;intervista semistrutturata;Prolettico, marca di formulazione: ecco
